wave,temp,time,intensity
3051.1628,350,180,99.2801
3053.0915,350,180,99.285
3055.0202,350,180,99.2028
3056.9488,350,180,99.1118
3058.8775,350,180,99.1393
3060.8062,350,180,99.2684
3062.7349,350,180,99.3633
3064.6635,350,180,99.3611
3066.5922,350,180,99.3836
3068.5209,350,180,99.3872
3070.4495,350,180,99.2864
3072.3782,350,180,99.295
3074.3069,350,180,99.4994
3076.2356,350,180,99.685
3078.1642,350,180,99.7468
3080.0929,350,180,99.7151
3082.0216,350,180,99.6402
3083.9503,350,180,99.6745
3085.8789,350,180,99.8188
3087.8076,350,180,99.8264
3089.7363,350,180,99.7912
3091.665,350,180,99.841
3093.5936,350,180,99.7886
3095.5223,350,180,99.7336
3097.451,350,180,99.8115
3099.3797,350,180,99.8994
3101.3083,350,180,99.8717
3103.237,350,180,99.7882
3105.1657,350,180,99.7755
3107.0944,350,180,99.7995
3109.023,350,180,99.792
3110.9517,350,180,99.8147
3112.8804,350,180,99.8979
3114.8091,350,180,99.8612
3116.7377,350,180,99.7555
3118.6664,350,180,99.7969
3120.5951,350,180,99.9026
3122.5238,350,180,99.9479
3124.4524,350,180,99.8975
3126.3811,350,180,99.8012
3128.3098,350,180,99.8006
3130.2385,350,180,99.8501
3132.1671,350,180,99.8557
3134.0958,350,180,99.9226
3136.0245,350,180,100.0242
3137.9532,350,180,99.9998
3139.8818,350,180,99.9578
3141.8105,350,180,99.9361
3143.7392,350,180,99.8086
3145.6678,350,180,99.7886
3147.5965,350,180,99.862
3149.5252,350,180,99.839
3151.4539,350,180,99.8968
3153.3825,350,180,99.9512
3155.3112,350,180,99.8928
3157.2399,350,180,99.8955
3159.1686,350,180,99.9297
3161.0972,350,180,99.8744
3163.0259,350,180,99.784
3164.9546,350,180,99.7827
3166.8833,350,180,99.8578
3168.8119,350,180,99.9249
3170.7406,350,180,99.9321
3172.6693,350,180,99.8953
3174.598,350,180,99.814
3176.5266,350,180,99.6959
3178.4553,350,180,99.6762
3180.384,350,180,99.8149
3182.3127,350,180,99.8742
3184.2413,350,180,99.761
3186.17,350,180,99.7006
3188.0987,350,180,99.7326
3190.0274,350,180,99.8062
3191.956,350,180,99.875
3193.8847,350,180,99.8679
3195.8134,350,180,99.8799
3197.7421,350,180,99.9287
3199.6707,350,180,99.8499
3201.5994,350,180,99.7262
3203.5281,350,180,99.742
3205.4568,350,180,99.8522
3207.3854,350,180,99.8857
3209.3141,350,180,99.7837
3211.2428,350,180,99.7652
3213.1715,350,180,99.8203
3215.1001,350,180,99.7712
3217.0288,350,180,99.7426
3218.9575,350,180,99.8231
3220.8861,350,180,99.8998
3222.8148,350,180,99.9218
3224.7435,350,180,99.8857
3226.6722,350,180,99.8209
3228.6008,350,180,99.8247
3230.5295,350,180,99.9143
3232.4582,350,180,100.0052
3234.3869,350,180,100.0008
3236.3155,350,180,99.9663
3238.2442,350,180,99.9727
3240.1729,350,180,100.0062
3242.1016,350,180,99.994
3244.0302,350,180,99.8698
3245.9589,350,180,99.8232
3247.8876,350,180,99.8731
3249.8163,350,180,99.8429
3251.7449,350,180,99.7623
3253.6736,350,180,99.67
3255.6023,350,180,99.6824
3257.531,350,180,99.7823
3259.4596,350,180,99.7198
3261.3883,350,180,99.6957
3263.317,350,180,99.7845
3265.2457,350,180,99.7978
3267.1743,350,180,99.8885
3269.103,350,180,99.8713
3271.0317,350,180,99.7342
3272.9604,350,180,99.6846
3274.889,350,180,99.6938
3276.8177,350,180,99.8144
3278.7464,350,180,99.9514
3280.6751,350,180,99.974
3282.6037,350,180,99.8821
3284.5324,350,180,99.8373
3286.4611,350,180,99.8827
3288.3898,350,180,99.8919
3290.3184,350,180,99.933
3292.2471,350,180,100.0093
3294.1758,350,180,99.922
3296.1044,350,180,99.7717
3298.0331,350,180,99.767
3299.9618,350,180,99.8338
3301.8905,350,180,99.8934
3303.8191,350,180,99.9608
3305.7478,350,180,99.9685
3307.6765,350,180,99.9386
3309.6052,350,180,99.9388
3311.5338,350,180,99.8733
3313.4625,350,180,99.7508
3315.3912,350,180,99.7437
3317.3199,350,180,99.8226
3319.2485,350,180,99.911
3321.1772,350,180,99.8615
3323.1059,350,180,99.7133
3325.0346,350,180,99.7821
3326.9632,350,180,99.9067
3328.8919,350,180,99.9337
3330.8206,350,180,99.9585
3332.7493,350,180,99.9709
3334.6779,350,180,99.8905
3336.6066,350,180,99.7137
3338.5353,350,180,99.7275
3340.464,350,180,100.0441
3342.3926,350,180,100.2004
3344.3213,350,180,100.0667
3346.25,350,180,99.9554
3348.1787,350,180,99.9176
3350.1073,350,180,99.8986
3352.036,350,180,99.8945
3353.9647,350,180,99.9069
3355.8934,350,180,99.8175
3357.822,350,180,99.7223
3359.7507,350,180,99.8009
3361.6794,350,180,99.8977
3363.608,350,180,99.8844
3365.5367,350,180,99.782
3367.4654,350,180,99.7019
3369.3941,350,180,99.77
3371.3227,350,180,99.8795
3373.2514,350,180,99.8463
3375.1801,350,180,99.8074
3377.1088,350,180,99.9557
3379.0374,350,180,100.072
3380.9661,350,180,100.0035
3382.8948,350,180,99.8672
3384.8235,350,180,99.8015
3386.7521,350,180,99.8332
3388.6808,350,180,99.8692
3390.6095,350,180,99.8946
3392.5382,350,180,99.9025
3394.4668,350,180,99.9711
3396.3955,350,180,100.0143
3398.3242,350,180,99.925
3400.2529,350,180,99.899
3402.1815,350,180,99.9773
3404.1102,350,180,100.0287
3406.0389,350,180,99.989
3407.9676,350,180,99.8358
3409.8962,350,180,99.7512
3411.8249,350,180,99.9377
3413.7536,350,180,99.9814
3415.6823,350,180,99.8406
3417.6109,350,180,99.9311
3419.5396,350,180,99.9421
3421.4683,350,180,99.7991
3423.397,350,180,99.8411
3425.3256,350,180,99.8701
3427.2543,350,180,99.7308
3429.183,350,180,99.7324
3431.1117,350,180,99.8213
3433.0403,350,180,99.79
3434.969,350,180,99.7848
3436.8977,350,180,99.8047
3438.8263,350,180,99.8261
3440.755,350,180,99.8601
3442.6837,350,180,99.8581
3444.6124,350,180,99.8205
3446.541,350,180,99.8068
3448.4697,350,180,99.8706
3450.3984,350,180,99.9166
3452.3271,350,180,99.7989
3454.2557,350,180,99.63
3456.1844,350,180,99.6039
3458.1131,350,180,99.6353
3460.0418,350,180,99.6357
3461.9704,350,180,99.6434
3463.8991,350,180,99.6914
3465.8278,350,180,99.7222
3467.7565,350,180,99.8136
3469.6851,350,180,99.9323
3471.6138,350,180,99.9552
3473.5425,350,180,99.974
3475.4712,350,180,99.8606
3477.3998,350,180,99.7263
3479.3285,350,180,99.6941
3481.2572,350,180,99.6094
3483.1859,350,180,99.6484
3485.1145,350,180,99.7501
3487.0432,350,180,99.8047
3488.9719,350,180,99.8451
3490.9006,350,180,99.7757
3492.8292,350,180,99.781
3494.7579,350,180,99.8277
3496.6866,350,180,99.7008
3498.6153,350,180,99.6613
3500.5439,350,180,99.7322
3502.4726,350,180,99.6185
3504.4013,350,180,99.5158
3506.33,350,180,99.6057
3508.2586,350,180,99.5976
3510.1873,350,180,99.5617
3512.116,350,180,99.701
3514.0446,350,180,99.8339
3515.9733,350,180,99.9249
3517.902,350,180,99.9588
3519.8307,350,180,99.8686
3521.7593,350,180,99.5773
3523.688,350,180,99.3506
3525.6167,350,180,99.4594
3527.5454,350,180,99.4642
3529.474,350,180,99.4221
3531.4027,350,180,99.7476
3533.3314,350,180,100.0349
3535.2601,350,180,99.9145
3537.1887,350,180,99.7185
3539.1174,350,180,99.7001
3541.0461,350,180,99.7458
3542.9748,350,180,99.667
3544.9034,350,180,99.4334
3546.8321,350,180,99.3592
3548.7608,350,180,99.5552
3550.6895,350,180,99.6231
3552.6181,350,180,99.5128
3554.5468,350,180,99.5658
3556.4755,350,180,99.7432
3558.4042,350,180,99.7952
3560.3328,350,180,99.6402
3562.2615,350,180,99.4909
3564.1902,350,180,99.2709
3566.1189,350,180,98.6373
3568.0475,350,180,98.5218
3569.9762,350,180,99.3384
3571.9049,350,180,99.8312
3573.8336,350,180,99.8471
3575.7622,350,180,99.7856
3577.6909,350,180,99.6483
3579.6196,350,180,99.5414
3581.5482,350,180,99.6704
3583.4769,350,180,99.6526
3585.4056,350,180,99.1476
3587.3343,350,180,98.651
3589.2629,350,180,99.0732
3591.1916,350,180,99.5565
3593.1203,350,180,99.5017
3595.049,350,180,99.3085
3596.9776,350,180,99.3653
3598.9063,350,180,99.4243
3600.835,350,180,99.3456
3602.7637,350,180,99.5247
3604.6923,350,180,99.7576
3606.621,350,180,99.4506
3608.5497,350,180,99.0799
3610.4784,350,180,99.1734
3612.407,350,180,99.0525
3614.3357,350,180,99.0286
3616.2644,350,180,99.2189
3618.1931,350,180,98.9894
3620.1217,350,180,98.792
3622.0504,350,180,99.1557
3623.9791,350,180,99.4696
3625.9078,350,180,99.5217
3627.8364,350,180,98.9013
3629.7651,350,180,98.207
3631.6938,350,180,98.9276
3633.6225,350,180,99.4517
3635.5511,350,180,99.6452
3637.4798,350,180,99.751
3639.4085,350,180,99.6311
3641.3372,350,180,99.5373
3643.2658,350,180,99.5672
3645.1945,350,180,99.4169
3647.1232,350,180,98.5675
3649.0519,350,180,97.4783
3650.9805,350,180,97.8852
3652.9092,350,180,99.0917
3654.8379,350,180,99.4435
3656.7665,350,180,99.1948
3658.6952,350,180,99.4641
3660.6239,350,180,99.7104
3662.5526,350,180,99.7461
3664.4812,350,180,99.7817
3666.4099,350,180,99.7692
3668.3386,350,180,99.2649
3670.2673,350,180,98.4204
3672.1959,350,180,98.8239
3674.1246,350,180,98.9751
3676.0533,350,180,98.4521
3677.982,350,180,98.9816
3679.9106,350,180,99.4207
3681.8393,350,180,99.6414
3683.768,350,180,99.837
3685.6967,350,180,99.7748
3687.6253,350,180,99.3365
3689.554,350,180,98.6824
3691.4827,350,180,98.7278
3693.4114,350,180,99.2374
3695.34,350,180,99.5359
3697.2687,350,180,99.4606
3699.1974,350,180,99.3608
3701.1261,350,180,99.2139
3703.0547,350,180,99.306
3704.9834,350,180,99.5859
3706.9121,350,180,99.5476
3708.8408,350,180,99.2937
3710.7694,350,180,98.7606
3712.6981,350,180,98.6054
3714.6268,350,180,99.1363
3716.5555,350,180,99.4397
3718.4841,350,180,99.4637
3720.4128,350,180,99.3939
3722.3415,350,180,99.1505
3724.2702,350,180,98.9616
3726.1988,350,180,98.9551
3728.1275,350,180,99.2798
3730.0562,350,180,99.4921
3731.9848,350,180,99.1688
3733.9135,350,180,98.777
3735.8422,350,180,98.4178
3737.7709,350,180,98.6182
3739.6995,350,180,99.038
3741.6282,350,180,99.2103
3743.5569,350,180,98.8961
3745.4856,350,180,98.3026
3747.4142,350,180,98.4907
3749.3429,350,180,98.3114
3751.2716,350,180,97.9086
3753.2003,350,180,98.4266
3755.1289,350,180,98.8722
3757.0576,350,180,98.925
3758.9863,350,180,98.7903
3760.915,350,180,98.9572
3762.8436,350,180,99.3825
3764.7723,350,180,99.2917
3766.701,350,180,99.0352
3768.6297,350,180,98.9649
3770.5583,350,180,98.8106
3772.487,350,180,99.091
3774.4157,350,180,99.4016
3776.3444,350,180,99.5072
3778.273,350,180,99.2919
3780.2017,350,180,99.0768
3782.1304,350,180,99.2539
3784.0591,350,180,99.1808
3785.9877,350,180,99.1326
3787.9164,350,180,99.3302
3789.8451,350,180,99.4052
3791.7738,350,180,99.5259
3793.7024,350,180,99.7213
3795.6311,350,180,99.5021
3797.5598,350,180,99.2087
3799.4885,350,180,99.2284
3801.4171,350,180,98.5898
3803.3458,350,180,98.5493
3805.2745,350,180,99.0177
3807.2031,350,180,98.915
3809.1318,350,180,99.2272
3811.0605,350,180,99.6348
3812.9892,350,180,99.5645
3814.9178,350,180,99.0378
3816.8465,350,180,98.5472
3818.7752,350,180,98.7067
3820.7039,350,180,98.338
3822.6325,350,180,98.3689
3824.5612,350,180,99.0074
3826.4899,350,180,98.9993
3828.4186,350,180,98.9898
3830.3472,350,180,99.0637
3832.2759,350,180,98.8632
3834.2046,350,180,98.8278
3836.1333,350,180,98.7189
3838.0619,350,180,98.3084
3839.9906,350,180,98.3326
3841.9193,350,180,98.7868
3843.848,350,180,99.0379
3845.7766,350,180,99.2261
3847.7053,350,180,99.3143
3849.634,350,180,99.1527
3851.5627,350,180,98.7265
3853.4913,350,180,97.8297
3855.42,350,180,97.8814
3857.3487,350,180,98.5853
3859.2774,350,180,99.1301
3861.206,350,180,99.1556
3863.1347,350,180,98.7086
3865.0634,350,180,98.5164
3866.9921,350,180,98.9176
3868.9207,350,180,98.7261
3870.8494,350,180,98.2605
3872.7781,350,180,98.5628
3874.7067,350,180,98.7503
3876.6354,350,180,99.1478
3878.5641,350,180,99.2868
3880.4928,350,180,98.7351
3882.4214,350,180,98.7016
3884.3501,350,180,98.7283
3886.2788,350,180,98.5906
3888.2075,350,180,99.0377
3890.1361,350,180,99.0372
3892.0648,350,180,98.6894
3893.9935,350,180,99.0853
3895.9222,350,180,99.4473
3897.8508,350,180,99.1571
3899.7795,350,180,98.6161
3901.7082,350,180,98.5443
3903.6369,350,180,98.4791
3905.5655,350,180,98.6192
3907.4942,350,180,99.1215
3909.4229,350,180,99.3832
3911.3516,350,180,99.3829
3913.2802,350,180,99.3182
3915.2089,350,180,99.2083
3917.1376,350,180,99.078
3919.0663,350,180,98.9654
3920.9949,350,180,99.0003
3922.9236,350,180,99.0538
3924.8523,350,180,98.9584
3926.781,350,180,99.0842
3928.7096,350,180,99.2418
3930.6383,350,180,99.0738
3932.567,350,180,98.8277
3934.4957,350,180,98.9773
3936.4243,350,180,99.2855
3938.353,350,180,99.4164
3940.2817,350,180,99.4156
3942.2104,350,180,99.1654
3944.139,350,180,99.0134
3946.0677,350,180,99.1006
3947.9964,350,180,99.0792
3949.925,350,180,99.077
3951.8537,350,180,99.24
3953.7824,350,180,99.3129
3955.7111,350,180,99.2252
3957.6397,350,180,99.2709
3959.5684,350,180,99.2969
3961.4971,350,180,99.1875
3963.4258,350,180,99.2809
3965.3544,350,180,99.3808
3967.2831,350,180,99.2965
3969.2118,350,180,99.3039
3971.1405,350,180,99.3695
3973.0691,350,180,99.3556
3974.9978,350,180,99.3767
3976.9265,350,180,99.4398
3978.8552,350,180,99.3695
3980.7838,350,180,99.2547
3982.7125,350,180,99.3041
3984.6412,350,180,99.4479
3986.5699,350,180,99.4749
3988.4985,350,180,99.3188
3990.4272,350,180,99.1892
3992.3559,350,180,99.1756
3994.2846,350,180,99.2052
3996.2132,350,180,99.2746
3998.1419,350,180,99.3716
4000.0706,350,180,99.403
599.8177,350,240,96.6868
601.7464,350,240,98.1074
603.6751,350,240,99.2138
605.6037,350,240,99.8314
607.5324,350,240,98.7476
609.4611,350,240,97.4481
611.3898,350,240,95.7663
613.3184,350,240,94.9797
615.2471,350,240,96.7437
617.1758,350,240,97.7561
619.1045,350,240,98.7236
621.0331,350,240,99.9081
622.9618,350,240,99.938
624.8905,350,240,100.5811
626.8192,350,240,99.9618
628.7478,350,240,98.2602
630.6765,350,240,97.3317
632.6052,350,240,97.0285
634.5339,350,240,97.6363
636.4625,350,240,98.7469
638.3912,350,240,99.4677
640.3199,350,240,98.6432
642.2486,350,240,98.2917
644.1772,350,240,99.2793
646.1059,350,240,99.5888
648.0346,350,240,99.7135
649.9633,350,240,99.7343
651.8919,350,240,99.2101
653.8206,350,240,98.8737
655.7493,350,240,98.8285
657.678,350,240,98.8625
659.6066,350,240,99.0718
661.5353,350,240,99.0544
663.464,350,240,98.9164
665.3926,350,240,99.1128
667.3213,350,240,98.7626
669.25,350,240,98.0255
671.1787,350,240,98.4185
673.1073,350,240,98.7505
675.036,350,240,98.8046
676.9647,350,240,98.7463
678.8934,350,240,98.6189
680.822,350,240,98.705
682.7507,350,240,98.697
684.6794,350,240,98.57
686.6081,350,240,98.6218
688.5367,350,240,98.7256
690.4654,350,240,98.5242
692.3941,350,240,97.4887
694.3228,350,240,96.6855
696.2514,350,240,97.2812
698.1801,350,240,98.2185
700.1088,350,240,98.59
702.0375,350,240,98.4425
703.9661,350,240,98.0477
705.8948,350,240,98.0022
707.8235,350,240,98.1792
709.7522,350,240,97.9926
711.6808,350,240,97.7523
713.6095,350,240,97.5739
715.5382,350,240,96.9772
717.4669,350,240,96.2033
719.3955,350,240,95.6174
721.3242,350,240,94.9487
723.2529,350,240,94.2607
725.1816,350,240,93.3929
727.1102,350,240,92.4277
729.0389,350,240,92.4663
730.9676,350,240,93.4317
732.8962,350,240,94.4869
734.8249,350,240,95.2249
736.7536,350,240,95.4961
738.6823,350,240,95.511
740.6109,350,240,95.2271
742.5396,350,240,94.9251
744.4683,350,240,95.0151
746.397,350,240,95.2087
748.3256,350,240,95.3288
750.2543,350,240,95.3604
752.183,350,240,95.3159
754.1117,350,240,95.5128
756.0403,350,240,95.7479
757.969,350,240,95.7538
759.8977,350,240,95.9172
761.8264,350,240,95.9273
763.755,350,240,95.8413
765.6837,350,240,96.1881
767.6124,350,240,96.5212
769.5411,350,240,96.5522
771.4697,350,240,96.564
773.3984,350,240,96.684
775.3271,350,240,96.7397
777.2558,350,240,96.8441
779.1844,350,240,97.002
781.1131,350,240,97.0372
783.0418,350,240,97.0758
784.9705,350,240,97.0559
786.8991,350,240,96.8822
788.8278,350,240,96.7795
790.7565,350,240,96.7704
792.6852,350,240,96.7125
794.6138,350,240,96.6763
796.5425,350,240,96.6598
798.4712,350,240,96.4676
800.3999,350,240,96.159
802.3285,350,240,95.9795
804.2572,350,240,95.7412
806.1859,350,240,95.6343
808.1145,350,240,95.8425
810.0432,350,240,95.9066
811.9719,350,240,95.7403
813.9006,350,240,95.5575
815.8292,350,240,95.6116
817.7579,350,240,95.8481
819.6866,350,240,96.2087
821.6153,350,240,96.6156
823.5439,350,240,96.7062
825.4726,350,240,96.6114
827.4013,350,240,96.6316
829.33,350,240,96.7959
831.2586,350,240,97.0742
833.1873,350,240,97.312
835.116,350,240,97.4349
837.0447,350,240,97.5518
838.9733,350,240,97.6752
840.902,350,240,97.6749
842.8307,350,240,97.5417
844.7594,350,240,97.4372
846.688,350,240,97.3444
848.6167,350,240,97.3031
850.5454,350,240,97.3552
852.4741,350,240,97.3421
854.4027,350,240,97.2465
856.3314,350,240,97.0929
858.2601,350,240,96.9494
860.1888,350,240,96.9306
862.1174,350,240,97.0415
864.0461,350,240,97.1372
865.9748,350,240,97.0496
867.9035,350,240,97.0191
869.8321,350,240,97.2366
871.7608,350,240,97.4577
873.6895,350,240,97.5866
875.6182,350,240,97.4748
877.5468,350,240,97.3297
879.4755,350,240,97.6101
881.4042,350,240,97.8636
883.3328,350,240,97.8476
885.2615,350,240,97.8929
887.1902,350,240,98.0448
889.1189,350,240,98.1937
891.0475,350,240,98.344
892.9762,350,240,98.5762
894.9049,350,240,98.698
896.8336,350,240,98.6618
898.7622,350,240,98.7539
900.6909,350,240,98.9335
902.6196,350,240,99.078
904.5483,350,240,99.2554
906.4769,350,240,99.3771
908.4056,350,240,99.4239
910.3343,350,240,99.5187
912.263,350,240,99.5634
914.1916,350,240,99.5411
916.1203,350,240,99.5346
918.049,350,240,99.4115
919.9777,350,240,99.2648
921.9063,350,240,99.2401
923.835,350,240,99.2871
925.7637,350,240,99.359
927.6924,350,240,99.373
929.621,350,240,99.2876
931.5497,350,240,99.2823
933.4784,350,240,99.3003
935.4071,350,240,99.1952
937.3357,350,240,99.2075
939.2644,350,240,99.2456
941.1931,350,240,99.1953
943.1218,350,240,99.2224
945.0504,350,240,99.1946
946.9791,350,240,99.1726
948.9078,350,240,99.2577
950.8364,350,240,99.2439
952.7651,350,240,99.2223
954.6938,350,240,99.2942
956.6225,350,240,99.3023
958.5511,350,240,99.2534
960.4798,350,240,99.2844
962.4085,350,240,99.3443
964.3372,350,240,99.2219
966.2658,350,240,99.0167
968.1945,350,240,99.0069
970.1232,350,240,99.0696
972.0519,350,240,99.049
973.9805,350,240,99.0691
975.9092,350,240,99.143
977.8379,350,240,99.2171
979.7666,350,240,99.3461
981.6952,350,240,99.403
983.6239,350,240,99.4304
985.5526,350,240,99.4971
987.4813,350,240,99.4523
989.4099,350,240,99.3983
991.3386,350,240,99.4206
993.2673,350,240,99.4735
995.196,350,240,99.4881
997.1246,350,240,99.4594
999.0533,350,240,99.4835
1000.982,350,240,99.4776
1002.9107,350,240,99.3516
1004.8393,350,240,99.275
1006.768,350,240,99.2692
1008.6967,350,240,99.2349
1010.6254,350,240,99.2542
1012.554,350,240,99.3272
1014.4827,350,240,99.3362
1016.4114,350,240,99.279
1018.3401,350,240,99.1924
1020.2687,350,240,99.1734
1022.1974,350,240,99.2068
1024.1261,350,240,99.1543
1026.0547,350,240,99.0058
1027.9834,350,240,98.8397
1029.9121,350,240,98.7839
1031.8408,350,240,98.7965
1033.7694,350,240,98.8835
1035.6981,350,240,99.0357
1037.6268,350,240,99.137
1039.5555,350,240,99.1806
1041.4841,350,240,99.1849
1043.4128,350,240,99.2335
1045.3415,350,240,99.3231
1047.2702,350,240,99.3998
1049.1988,350,240,99.4237
1051.1275,350,240,99.3213
1053.0562,350,240,99.2352
1054.9849,350,240,99.2416
1056.9135,350,240,99.2428
1058.8422,350,240,99.3456
1060.7709,350,240,99.458
1062.6996,350,240,99.3729
1064.6282,350,240,99.2911
1066.5569,350,240,99.3172
1068.4856,350,240,99.3101
1070.4143,350,240,99.3386
1072.3429,350,240,99.3946
1074.2716,350,240,99.3964
1076.2003,350,240,99.3818
1078.129,350,240,99.2637
1080.0576,350,240,99.1607
1081.9863,350,240,99.2591
1083.915,350,240,99.405
1085.8437,350,240,99.4284
1087.7723,350,240,99.356
1089.701,350,240,99.3026
1091.6297,350,240,99.3104
1093.5584,350,240,99.3691
1095.487,350,240,99.4407
1097.4157,350,240,99.4913
1099.3444,350,240,99.5091
1101.273,350,240,99.4765
1103.2017,350,240,99.4478
1105.1304,350,240,99.4114
1107.0591,350,240,99.3345
1108.9877,350,240,99.3207
1110.9164,350,240,99.3871
1112.8451,350,240,99.427
1114.7738,350,240,99.4387
1116.7024,350,240,99.4416
1118.6311,350,240,99.4083
1120.5598,350,240,99.4427
1122.4885,350,240,99.5083
1124.4171,350,240,99.4525
1126.3458,350,240,99.3563
1128.2745,350,240,99.2589
1130.2032,350,240,99.216
1132.1318,350,240,99.2647
1134.0605,350,240,99.2787
1135.9892,350,240,99.3045
1137.9179,350,240,99.297
1139.8465,350,240,99.1702
1141.7752,350,240,99.0964
1143.7039,350,240,99.1069
1145.6326,350,240,99.0916
1147.5612,350,240,99.0481
1149.4899,350,240,98.9694
1151.4186,350,240,98.8337
1153.3473,350,240,98.7706
1155.2759,350,240,98.7662
1157.2046,350,240,98.7282
1159.1333,350,240,98.7247
1161.062,350,240,98.7373
1162.9906,350,240,98.717
1164.9193,350,240,98.6506
1166.848,350,240,98.6298
1168.7767,350,240,98.6828
1170.7053,350,240,98.7328
1172.634,350,240,98.8296
1174.5627,350,240,98.9478
1176.4913,350,240,98.9642
1178.42,350,240,98.9075
1180.3487,350,240,98.8925
1182.2774,350,240,98.8905
1184.206,350,240,98.8183
1186.1347,350,240,98.7271
1188.0634,350,240,98.7302
1189.9921,350,240,98.7532
1191.9207,350,240,98.7085
1193.8494,350,240,98.676
1195.7781,350,240,98.6386
1197.7068,350,240,98.5813
1199.6354,350,240,98.5122
1201.5641,350,240,98.4632
1203.4928,350,240,98.4693
1205.4215,350,240,98.4807
1207.3501,350,240,98.5219
1209.2788,350,240,98.5587
1211.2075,350,240,98.5169
1213.1362,350,240,98.4203
1215.0648,350,240,98.3602
1216.9935,350,240,98.4174
1218.9222,350,240,98.5324
1220.8509,350,240,98.602
1222.7795,350,240,98.6044
1224.7082,350,240,98.5906
1226.6369,350,240,98.5773
1228.5656,350,240,98.5108
1230.4942,350,240,98.4429
1232.4229,350,240,98.4858
1234.3516,350,240,98.5866
1236.2803,350,240,98.6029
1238.2089,350,240,98.56
1240.1376,350,240,98.5541
1242.0663,350,240,98.5444
1243.9949,350,240,98.5125
1245.9236,350,240,98.5387
1247.8523,350,240,98.5937
1249.781,350,240,98.6086
1251.7096,350,240,98.5866
1253.6383,350,240,98.5474
1255.567,350,240,98.513
1257.4957,350,240,98.4971
1259.4243,350,240,98.5079
1261.353,350,240,98.4427
1263.2817,350,240,98.3241
1265.2104,350,240,98.3217
1267.139,350,240,98.3491
1269.0677,350,240,98.314
1270.9964,350,240,98.2889
1272.9251,350,240,98.3076
1274.8537,350,240,98.3734
1276.7824,350,240,98.4209
1278.7111,350,240,98.3787
1280.6398,350,240,98.2726
1282.5684,350,240,98.219
1284.4971,350,240,98.2544
1286.4258,350,240,98.2191
1288.3545,350,240,98.1347
1290.2831,350,240,98.0818
1292.2118,350,240,97.9842
1294.1405,350,240,97.9263
1296.0692,350,240,97.9218
1297.9978,350,240,97.8254
1299.9265,350,240,97.6965
1301.8552,350,240,97.6238
1303.7839,350,240,97.6235
1305.7125,350,240,97.6444
1307.6412,350,240,97.5653
1309.5699,350,240,97.4707
1311.4986,350,240,97.413
1313.4272,350,240,97.3532
1315.3559,350,240,97.3797
1317.2846,350,240,97.4503
1319.2132,350,240,97.4485
1321.1419,350,240,97.4456
1323.0706,350,240,97.5253
1324.9993,350,240,97.5701
1326.9279,350,240,97.5416
1328.8566,350,240,97.5351
1330.7853,350,240,97.5329
1332.714,350,240,97.5266
1334.6426,350,240,97.4352
1336.5713,350,240,97.2259
1338.5,350,240,97.0147
1340.4287,350,240,97.0073
1342.3573,350,240,97.2094
1344.286,350,240,97.3186
1346.2147,350,240,97.2613
1348.1434,350,240,97.1262
1350.072,350,240,97.0204
1352.0007,350,240,96.9796
1353.9294,350,240,96.9396
1355.8581,350,240,96.8794
1357.7867,350,240,96.7171
1359.7154,350,240,96.3133
1361.6441,350,240,95.5807
1363.5728,350,240,94.8319
1365.5014,350,240,94.5276
1367.4301,350,240,94.3861
1369.3588,350,240,94.0245
1371.2875,350,240,93.2875
1373.2161,350,240,92.1355
1375.1448,350,240,91.177
1377.0735,350,240,91.2118
1379.0022,350,240,92.1029
1380.9308,350,240,93.36
1382.8595,350,240,94.4717
1384.7882,350,240,95.3346
1386.7169,350,240,96.14
1388.6455,350,240,97.0452
1390.5742,350,240,97.6621
1392.5029,350,240,97.8256
1394.4315,350,240,97.7596
1396.3602,350,240,97.7818
1398.2889,350,240,97.84
1400.2176,350,240,97.9711
1402.1462,350,240,98.0797
1404.0749,350,240,97.9495
1406.0036,350,240,97.8777
1407.9323,350,240,97.9389
1409.8609,350,240,97.8682
1411.7896,350,240,97.7505
1413.7183,350,240,97.5996
1415.647,350,240,97.4004
1417.5756,350,240,97.1527
1419.5043,350,240,96.9226
1421.433,350,240,96.8597
1423.3617,350,240,96.6296
1425.2903,350,240,96.3172
1427.219,350,240,95.9657
1429.1477,350,240,95.2942
1431.0764,350,240,94.4887
1433.005,350,240,93.7537
1434.9337,350,240,92.9337
1436.8624,350,240,91.9008
1438.7911,350,240,91.2804
1440.7197,350,240,90.8202
1442.6484,350,240,90.1781
1444.5771,350,240,89.5285
1446.5058,350,240,88.8544
1448.4344,350,240,88.0545
1450.3631,350,240,87.3527
1452.2918,350,240,86.6996
1454.2205,350,240,86.0295
1456.1491,350,240,85.3787
1458.0778,350,240,85.3761
1460.0065,350,240,86.1987
1461.9351,350,240,86.8022
1463.8638,350,240,87.318
1465.7925,350,240,88.3924
1467.7212,350,240,90.0891
1469.6498,350,240,91.8344
1471.5785,350,240,93.3379
1473.5072,350,240,94.764
1475.4359,350,240,95.8567
1477.3645,350,240,96.6999
1479.2932,350,240,97.3159
1481.2219,350,240,97.7362
1483.1506,350,240,98.0858
1485.0792,350,240,98.2522
1487.0079,350,240,98.1867
1488.9366,350,240,97.988
1490.8653,350,240,98.0898
1492.7939,350,240,98.4315
1494.7226,350,240,98.5212
